date	course	race	mark	horse_number	horse_name	name_similarity	race_match_score
20260412	阪神	9	○	5	ダーリングハースト	1.0	1.0
20260412	阪神	9	▲	6	フォーチュンライド	1.0	1.0
20260412	阪神	9	☆	4	バースデイフライト	1.0	1.0
20260412	阪神	10	◎	11	ソリダリティ	1.0	1.0
20260412	阪神	10	○	8	ヴァリディシームス	1.0	1.0
20260412	阪神	10	▲	10	キングスコール	1.0	1.0
20260412	阪神	10	☆	2	マイネルエニグマ	1.0	1.0
20260412	阪神	11	◎	1	フェスティバルヒル	0.89	0.972
20260412	阪神	11	○	7	アランカール	1.0	0.972
20260412	阪神	11	▲	14	ドリームコア	1.0	0.972
20260412	阪神	11	☆	10	ナムラコスモス	1.0	0.972
20260412	阪神	12	◎	1	ゴールドダイアー	1.0	1.0
20260412	阪神	12	○	13	ペンナヴェローチェ	1.0	1.0
20260412	阪神	12	▲	2	シンビリーブ	1.0	1.0
20260412	阪神	12	☆	7	シャルクハフト	1.0	1.0
20260418	中山	1	◎	3	サドルトウショウ	1.0	1.0
20260418	中山	1	○	15	クアロアランチ	1.0	1.0
20260418	中山	1	▲	4	アドミ	1.0	1.0
20260418	中山	1	☆	14	タイセイスタナー	1.0	1.0
20260418	中山	2	◎	2	フクチャンブラック	1.0	0.914
20260418	中山	2	○	11	ロードステラート	1.0	0.914
20260418	中山	2	▲	6	キセログラフィカ	0.8	0.914
20260418	中山	2	☆	8	ユイノサダハル	0.86	0.914
20260418	中山	3	◎	4	フクノエルデ	1.0	1.0
20260418	中山	3	○	9	メリフルアス	1.0	1.0
20260418	中山	3	▲	11	クリオロゴールド	1.0	1.0
20260418	中山	3	☆	1	クレバーキュート	1.0	1.0
20260418	中山	4	◎	2	コスモアンタレス	1.0	0.937
20260418	中山	4	○	7	ゴールドプレイヤー	0.89	0.937
20260418	中山	4	▲	8	マサッチェハマー	1.0	0.937
20260418	中山	4	☆	3	メディチパワー	0.86	0.937
20260418	中山	5	◎	7	トレニアムーン	1.0	0.938
20260418	中山	5	○	8	ペルウィクトール	0.75	0.938
20260418	中山	5	▲	5	ショウナンバーボン	1.0	0.938
20260418	中山	5	☆	3	キタノアヤカ	1.0	0.938
20260418	中山	6	◎	4	トライアンドエラー	1.0	0.969
20260418	中山	6	○	5	タッセルノット	1.0	0.969
20260418	中山	6	▲	2	ルージュボヤージュ	1.0	0.969
20260418	中山	6	☆	1	ノーザンタイタン	0.88	0.969
20260418	中山	7	◎	5	バニーラビット	1.0	0.964
20260418	中山	7	○	3	トゥルーサクセサー	1.0	0.964
20260418	中山	7	▲	8	サンライズバブル	1.0	0.964
20260418	中山	7	☆	6	クモヒトツナイ	0.86	0.964
20260418	中山	8	◎	6	リボルトバレット	1.0	1.0
20260418	中山	8	○	16	ニヒトツーゼーア	1.0	1.0
20260418	中山	8	▲	12	ダイシンレアレア	1.0	1.0
20260418	中山	8	☆	14	ステイアンビシャス	1.0	1.0
20260418	中山	9	◎	2	ヴェナートル	1.0	1.0
20260418	中山	9	○	4	カウンターセブン	1.0	1.0
20260418	中山	9	▲	1	ワース	1.0	1.0
20260418	中山	9	☆	9	スムースベルベット	1.0	1.0
20260418	中山	10	◎	2	ラフエイジアン	1.0	1.0
20260418	中山	10	○	12	サトミノエンジェル	1.0	1.0
20260418	中山	10	▲	4	ターコイズフリンジ	1.0	1.0
20260418	中山	10	☆	1	クロニクル	1.0	1.0
20260418	中山	12	◎	10	ドナカルナバル	1.0	0.969
20260418	中山	12	○	13	ルイステソーロ	1.0	0.969
20260418	中山	12	▲	5	ホウオウプレミア	0.88	0.969
20260418	中山	12	☆	8	タイセイルヴァン	1.0	0.969
20260418	福島	1	◎	6	エリースノー	1.0	1.0
20260418	福島	1	○	14	メイショウイブキ	1.0	1.0
20260418	福島	1	▲	9	マクアケ	1.0	1.0
20260418	福島	1	☆	2	サンライズロイ	1.0	1.0
20260418	福島	2	◎	13	カドドゥディエ	1.0	1.0
20260418	福島	2	○	4	カルダモン	1.0	1.0
20260418	福島	2	▲	2	アルティマローネ	1.0	1.0
20260418	福島	2	☆	5	キャリアビジョン	1.0	1.0
20260418	福島	3	◎	5	タワーオブバベル	1.0	1.0
20260418	福島	3	○	15	マイネルユーゲント	1.0	1.0
20260418	福島	3	▲	8	ディサイドオンミー	1.0	1.0
20260418	福島	3	☆	13	ニシノタチアナ	1.0	1.0
20260418	福島	4	◎	14	フロムドーン	1.0	0.869
20260418	福島	4	○	5	ホウオウモチーヴ	0.88	0.869
20260418	福島	4	▲	12	エタンセル	0.6	0.869
20260418	福島	4	☆	15	ティナンヴァランタ	1.0	0.869
20260418	福島	5	◎	9	アクティングエリア	1.0	0.964
20260418	福島	5	○	7	ウインマニフィーク	1.0	0.964
20260418	福島	5	▲	8	イーサンミラー	0.86	0.964
20260418	福島	5	☆	13	ジーティーウブラブ	1.0	0.964
20260418	福島	6	◎	3	スノーエルヴァ	1.0	0.972
20260418	福島	6	○	2	ベルトラッキ	1.0	0.972
20260418	福島	6	▲	1	フォーティンブラス	0.89	0.972
20260418	福島	6	☆	10	ゴールデンダガー	1.0	0.972
20260418	福島	7	◎	9	グッバイウェーブ	1.0	0.938
20260418	福島	7	○	8	キャリーグレイス	1.0	0.938
20260418	福島	7	▲	3	ペイシャマリーン	0.75	0.938
20260418	福島	7	☆	6	スカイダイバー	1.0	0.938
20260418	福島	8	◎	15	ロストボール	1.0	0.969
20260418	福島	8	○	8	ハイクオリティ	1.0	0.969
20260418	福島	8	▲	6	メイショウピリカ	0.88	0.969
20260418	福島	8	☆	3	ヤングアメリカンズ	1.0	0.969
20260418	福島	9	◎	5	キンググローリー	1.0	0.929
20260418	福島	9	○	6	マイネルシンベリン	1.0	0.929
20260418	福島	9	▲	1	ロザーンジュ	1.0	0.929
20260418	福島	9	☆	7	オブラプリーマ	0.71	0.929
20260418	福島	10	◎	4	ムーンストラック	1.0	0.944
20260418	福島	10	○	5	スイートオレンジ	1.0	0.944
20260418	福島	10	▲	2	ルールーリマ	1.0	0.944
20260418	福島	10	☆	7	ウアーシュプルング	0.78	0.944
20260418	福島	11	◎	6	アイファーグローブ	1.0	1.0
20260418	福島	11	○	2	モレポブラーノ	1.0	1.0
20260418	福島	11	▲	10	ライフゲート	1.0	1.0
20260418	福島	11	☆	4	サンドオブエテル	1.0	1.0
20260418	福島	12	◎	16	ホリーアン	1.0	1.0
20260418	福島	12	○	5	ベルファスト	1.0	1.0
20260418	福島	12	▲	9	セガンティーニ	1.0	1.0
20260418	福島	12	☆	7	ハルオーブ	1.0	1.0
20260418	阪神	1	◎	14	ローゾフィア	0.83	0.927
20260418	阪神	1	○	6	アグレイビューティ	1.0	0.927
20260418	阪神	1	▲	3	ジーティービキニ	1.0	0.927
20260418	阪神	1	☆	12	ペガサスウィンド	0.88	0.927
20260418	阪神	2	◎	15	ゴッドシュアウイン	1.0	1.0
20260418	阪神	2	○	4	マリリンバローズ	1.0	1.0
20260418	阪神	2	▲	6	グレイトソン	1.0	1.0
20260418	阪神	2	☆	9	セイウンダイフク	1.0	1.0
20260418	阪神	3	◎	10	グランシャン	1.0	0.958
20260418	阪神	3	○	13	アビル	1.0	0.958
20260418	阪神	3	▲	9	フィサブロス	0.83	0.958
20260418	阪神	3	☆	15	ギレイ	1.0	0.958
20260418	阪神	4	◎	7	テイスティング	1.0	0.972
20260418	阪神	4	○	5	ダノンテムズ	1.0	0.972
20260418	阪神	4	▲	6	ランスオブヒーロー	0.89	0.972
20260418	阪神	4	☆	17	ベネディクション	1.0	0.972
20260418	阪神	5	◎	6	エチゴドラゴン	1.0	0.972
20260418	阪神	5	○	3	イベントホライゾン	0.89	0.972
20260418	阪神	5	▲	1	メイショウテンク	1.0	0.972
20260418	阪神	5	☆	4	サトノアイボリー	1.0	0.972
20260418	阪神	6	◎	15	ヴァレンティーニ	1.0	0.938
20260418	阪神	6	○	6	シュネルアンジュ	1.0	0.938
20260418	阪神	6	▲	7	ケイツーリーブル	0.75	0.938
20260418	阪神	6	☆	10	ヴェールミューズ	1.0	0.938
20260418	阪神	7	◎	6	リオンプライム	1.0	1.0
20260418	阪神	7	○	1	ヤエギリ	1.0	1.0
20260418	阪神	7	▲	13	エイヘンハールト	1.0	1.0
20260418	阪神	7	☆	3	ヴァージル	1.0	1.0
20260418	阪神	8	◎	5	ジーティートシオー	1.0	0.923
20260418	阪神	8	○	4	ノラリクラリ	0.83	0.923
20260418	阪神	8	▲	8	ドルチェリターン	1.0	0.923
20260418	阪神	8	☆	3	タイキジパング	0.86	0.923
20260418	阪神	9	◎	7	ワイノナオミ	1.0	0.983
20260418	阪神	9	○	3	メイケイレイン	1.0	0.983
20260418	阪神	9	▲	4	ヨリノレジェンド	0.93	0.983
20260418	阪神	9	☆	6	メイショウタムシバ	1.0	0.983
20260418	阪神	10	◎	9	ハピアーザンエバー	0.89	0.944
20260418	阪神	10	○	4	サーナーティオン	1.0	0.944
20260418	阪神	10	▲	7	ガンマジーティーピ	0.89	0.944
20260418	阪神	10	☆	8	サダメ	1.0	0.944
20260418	阪神	11	◎	14	シュラザック	0.83	0.859
20260418	阪神	11	○	10	ジェイパームス	0.71	0.859
20260418	阪神	11	▲	8	サンデーファンデー	1.0	0.859
20260418	阪神	11	☆	13	メイショウズイウン	0.89	0.859
20260418	阪神	12	◎	2	サンライズジュピタ	0.89	0.917
20260418	阪神	12	○	11	ニホンピロカラット	0.89	0.917
20260418	阪神	12	▲	10	ミヤジマナ	0.89	0.917
20260418	阪神	12	☆	9	フェアリーメドウ	1.0	0.917
20260419	中山	1	◎	10	トランセンコ	0.67	0.917
20260419	中山	1	○	11	マーゴットガイア	1.0	0.917
20260419	中山	1	▲	4	ギンケイ	1.0	0.917
20260419	中山	1	☆	6	ナムラハリス	1.0	0.917
20260419	中山	2	◎	8	ピュアクローム	0.86	0.937
20260419	中山	2	○	6	カンノンミッキー	1.0	0.937
20260419	中山	2	▲	13	ソニックブレイカー	1.0	0.937
20260419	中山	2	☆	10	ディーズメンフィス	0.89	0.937
20260419	中山	3	◎	13	ニシノカーロ	0.83	0.899
20260419	中山	3	○	5	マテンロウアワー	0.88	0.899
20260419	中山	3	▲	8	アンシュウマト	1.0	0.899
20260419	中山	3	☆	2	ガーディアンテイル	0.89	0.899
20260419	中山	4	◎	3	ホープフルワールド	1.0	0.875
20260419	中山	4	○	9	ミナヅキ	1.0	0.875
20260419	中山	4	▲	5	インドミタビリティ	1.0	0.875
20260419	中山	4	☆	13	ヒコボシ	0.5	0.875
20260419	中山	5	◎	4	ヘクセンハウス	0.86	0.933
20260419	中山	5	○	9	グリオンヴール	1.0	0.933
20260419	中山	5	▲	7	マーゴットブロー	0.88	0.933
20260419	中山	5	☆	3	ルージュブリッツ	1.0	0.933
20260419	中山	6	◎	1	ショウナンパトス	0.88	0.969
20260419	中山	6	○	3	イナズマダイモン	1.0	0.969
20260419	中山	6	▲	4	イッテラッシャイ	1.0	0.969
20260419	中山	6	☆	6	ファイタージェット	1.0	0.969
20260419	中山	7	◎	11	プルシャプラ	0.83	0.958
20260419	中山	7	○	7	リッキースタイル	1.0	0.958
20260419	中山	7	▲	2	アツキヤマト	1.0	0.958
20260419	中山	7	☆	3	アースミューズ	1.0	0.958
20260419	中山	8	◎	11	エーオーキング	1.0	0.964
20260419	中山	8	○	1	パースウェイド	0.86	0.964
20260419	中山	8	▲	9	サノノワンダー	1.0	0.964
20260419	中山	8	☆	8	メイショウジェンマ	1.0	0.964
20260419	中山	9	◎	12	エンジェルマーク	1.0	1.0
20260419	中山	9	○	8	ラブリージャブリー	1.0	1.0
20260419	中山	9	▲	2	ボウウィンドウ	1.0	1.0
20260419	中山	9	☆	9	ビターグラッセ	1.0	1.0
20260419	中山	10	◎	5	エスカル	1.0	0.923
20260419	中山	10	○	1	ポッドベイダー	0.86	0.923
20260419	中山	10	▲	14	スマートフォルス	1.0	0.923
20260419	中山	10	☆	9	スリーピース	0.83	0.923
20260419	中山	11	◎	13	アクロフェイズ	1.0	1.0
20260419	中山	11	○	12	グリーンエナジー	1.0	1.0
20260419	中山	11	▲	8	マテンロウゲイル	1.0	1.0
20260419	中山	11	☆	14	ゾロアストロ	1.0	1.0
20260419	中山	12	◎	11	ピンクジン	0.8	0.919
20260419	中山	12	○	15	ウインオーディン	0.88	0.919
20260419	中山	12	▲	17	アロンディ	1.0	0.919
20260419	中山	12	☆	9	リーティアコナル	1.0	0.919
20260419	福島	1	◎	5	オレンジキャンパス	0.89	0.972
20260419	福島	1	○	2	スイーヴル	1.0	0.972
20260419	福島	1	▲	13	ヨドノティアラ	1.0	0.972
20260419	福島	1	☆	8	フレンズプラス	1.0	0.972
20260419	福島	2	◎	11	ノーブルトレジャー	1.0	0.917
20260419	福島	2	○	9	ダノンプレサージュ	1.0	0.917
20260419	福島	2	▲	15	メジロピオラ	0.67	0.917
20260419	福島	2	☆	5	ブリスフルイヤー	1.0	0.917
20260419	福島	3	◎	16	エコロゼット	1.0	1.0
20260419	福島	3	○	8	グラスベルグ	1.0	1.0
20260419	福島	3	▲	7	エグジスタンス	1.0	1.0
20260419	福島	3	☆	6	エクラドット	1.0	1.0
20260419	福島	4	◎	2	トゥルージョワ	0.86	0.964
20260419	福島	4	○	3	サトノワーグナー	1.0	0.964
20260419	福島	4	▲	9	アドフランマム	1.0	0.964
20260419	福島	4	☆	15	ストリートクイーン	1.0	0.964
20260419	福島	5	◎	5	メーテルリンク	1.0	1.0
20260419	福島	5	○	16	コンフィアンサ	1.0	1.0
20260419	福島	5	▲	9	リラベガ	1.0	1.0
20260419	福島	5	☆	6	ミスチヴマリアンヌ	1.0	1.0
20260419	福島	6	◎	4	ナムラブーニン	1.0	0.969
20260419	福島	6	○	8	コスモキャバリエ	1.0	0.969
20260419	福島	6	▲	1	ストレートブラック	1.0	0.969
20260419	福島	6	☆	13	スピンザブラッド	0.88	0.969
20260419	福島	7	◎	9	トラストエムシー	1.0	0.969
20260419	福島	7	○	5	ホウオウタイタン	0.88	0.969
20260419	福島	7	▲	1	マイネルアウルム	1.0	0.969
20260419	福島	7	☆	4	フォーグッド	1.0	0.969
20260419	福島	8	◎	15	ミツカネヴィーナス	1.0	0.972
20260419	福島	8	○	4	ブレイジングスター	0.89	0.972
20260419	福島	8	▲	5	ブラックジジ	1.0	0.972
20260419	福島	8	☆	2	メトロポリターナ	1.0	0.972
20260419	福島	9	◎	6	ラブリーガール	1.0	0.969
20260419	福島	9	○	1	セゾンデフィーユ	0.88	0.969
20260419	福島	9	▲	8	ジェニファー	1.0	0.969
20260419	福島	9	☆	5	デアリングエア	1.0	0.969
20260419	福島	10	◎	8	アンテロース	0.83	0.891
20260419	福島	10	○	13	ドーバーブライト	0.88	0.891
20260419	福島	10	▲	11	ラーシャローム	0.86	0.891
20260419	福島	10	☆	6	ウインマイルート	1.0	0.891
20260419	福島	11	◎	4	アンリーロード	1.0	1.0
20260419	福島	11	○	14	ジョイフルニュース	1.0	1.0
20260419	福島	11	▲	11	ケリフレッドアスク	1.0	1.0
20260419	福島	11	☆	2	フィールシンパシー	1.0	1.0
20260419	福島	12	◎	4	カツノテンス	1.0	1.0
20260419	福島	12	○	9	ミルミナーヴァ	1.0	1.0
20260419	福島	12	▲	3	ジーティームッシュ	1.0	1.0
20260419	福島	12	☆	11	カフジキアッキエレ	1.0	1.0
20260419	阪神	1	◎	13	クリコバロー	1.0	1.0
20260419	阪神	1	○	16	サンセバ	1.0	1.0
20260419	阪神	1	▲	8	コスモブラック	1.0	1.0
20260419	阪神	1	☆	11	ミーサーク	1.0	1.0
20260419	阪神	2	◎	9	ヒメヒオウギ	0.83	0.958
20260419	阪神	2	○	6	カトマンズゴールド	1.0	0.958
20260419	阪神	2	▲	13	クランズクラウン	1.0	0.958
20260419	阪神	2	☆	16	アンフルラージュ	1.0	0.958
20260419	阪神	3	◎	6	ランスオブラヴ	0.86	0.874
20260419	阪神	3	○	10	モズプリフォール	1.0	0.874
20260419	阪神	3	▲	2	ニホンピロローカス	0.89	0.874
20260419	阪神	3	☆	12	ナブッコ	0.75	0.874
20260419	阪神	5	◎	3	ルクスユアン	1.0	0.941
20260419	阪神	5	○	11	オープンザパンドラ	0.89	0.941
20260419	阪神	5	▲	1	ミエノクラウン	1.0	0.941
20260419	阪神	5	☆	7	スクランプシャス	0.88	0.941
20260419	阪神	6	◎	8	エコロレバン	0.83	0.958
20260419	阪神	6	○	1	ゼンノフォトン	1.0	0.958
20260419	阪神	6	▲	3	カッタッパ	1.0	0.958
20260419	阪神	6	☆	9	ベラジオリン	1.0	0.958
20260419	阪神	7	◎	5	マイリトルヒーロー	0.89	0.922
20260419	阪神	7	○	2	アヴィオン	0.8	0.922
20260419	阪神	7	▲	7	ケイアイクウガ	1.0	0.922
20260419	阪神	7	☆	1	ダークマルス	1.0	0.922
20260419	阪神	8	◎	2	レーンアジリティ	1.0	0.964
20260419	阪神	8	○	6	レッドイステル	0.86	0.964
20260419	阪神	8	▲	10	レヴァンテシチー	1.0	0.964
20260419	阪神	8	☆	8	メイショウオグマ	1.0	0.964
20260419	阪神	9	◎	8	タケトンボ	1.0	0.964
20260419	阪神	9	○	6	ヤマニンループ	0.86	0.964
20260419	阪神	9	▲	4	スターリングアップ	1.0	0.964
20260419	阪神	9	☆	9	ズイウンゴサイ	1.0	0.964
20260419	阪神	10	◎	4	ジョディーズマロン	1.0	1.0
20260419	阪神	10	○	3	ゼットエール	1.0	1.0
20260419	阪神	10	▲	10	アンズアメ	1.0	1.0
20260419	阪神	10	☆	2	ロサンゼルス	1.0	1.0
20260419	阪神	11	◎	3	アウフヘーベン	1.0	0.885
20260419	阪神	11	○	4	インヴォーグ	0.67	0.885
20260419	阪神	11	▲	1	ラーンザロープス	0.88	0.885
20260419	阪神	11	☆	5	スイープアワーズ	1.0	0.885
20260419	阪神	12	◎	6	レディゴディヴァ	1.0	1.0
20260419	阪神	12	○	10	ヴァンアグレアブル	1.0	1.0
20260419	阪神	12	▲	7	アンドリーナ	1.0	1.0
20260419	阪神	12	☆	2	プウスカンドゥール	1.0	1.0
20260425	京都	1	◎	11	バケラッタ	1.0	1.0
20260425	京都	1	○	5	セスティーナ	1.0	1.0
20260425	京都	1	▲	2	グランドフィナーレ	1.0	1.0
20260425	京都	1	☆	14	ブーケ	1.0	1.0
20260425	京都	2	◎	10	ライフイズカラフル	0.89	0.91
20260425	京都	2	○	15	ナムラロダン	1.0	0.91
20260425	京都	2	▲	11	モズプリフォール	1.0	0.91
20260425	京都	2	☆	6	シティプロスパー	0.75	0.91
20260425	京都	3	◎	13	メイショウローゼ	1.0	1.0
20260425	京都	3	○	2	ヴィーラー	1.0	1.0
20260425	京都	3	▲	11	ゲフィオン	1.0	1.0
20260425	京都	3	☆	14	デュードロップ	1.0	1.0
20260425	京都	5	◎	7	レイワノキセキ	1.0	1.0
20260425	京都	5	○	9	ビップヴォルフ	1.0	1.0
20260425	京都	5	▲	11	スウィーティーベル	1.0	1.0
20260425	京都	5	☆	6	ロスニーニョス	1.0	1.0
20260425	京都	6	◎	15	クロスボーダー	1.0	1.0
20260425	京都	6	○	2	セルヴァジオ	1.0	1.0
20260425	京都	6	▲	9	クープグラッセ	1.0	1.0
20260425	京都	6	☆	3	メイショウマグナ	1.0	1.0
20260425	京都	7	◎	5	ロードヴェルテクス	1.0	0.969
20260425	京都	7	○	6	ジュンドラドラ	1.0	0.969
20260425	京都	7	▲	9	ケイアイアマゾン	0.88	0.969
20260425	京都	7	☆	1	ルファーダ	1.0	0.969
20260425	京都	8	◎	6	ジャストビート	1.0	0.972
20260425	京都	8	○	4	ブラックシャリマー	0.89	0.972
20260425	京都	8	▲	5	ララファキュルテ	1.0	0.972
20260425	京都	8	☆	1	アイガーリー	1.0	0.972
20260425	京都	9	◎	8	スウィートリワード	1.0	0.964
20260425	京都	9	○	2	モンタルチーノ	0.86	0.964
20260425	京都	9	▲	10	ダガーリング	1.0	0.964
20260425	京都	9	☆	13	イリスアスール	1.0	0.964
20260425	京都	10	◎	4	ピエマンソン	0.67	0.881
20260425	京都	10	○	11	アラレタバシル	0.86	0.881
20260425	京都	10	▲	9	タガノマカシヤ	1.0	0.881
20260425	京都	10	☆	6	ケイアイメキラ	1.0	0.881
20260425	京都	11	◎	3	ペプチドヤマト	0.71	0.884
20260425	京都	11	○	5	メイショウホウレン	0.95	0.884
20260425	京都	11	▲	2	ジュンウィンダム	0.88	0.884
20260425	京都	11	☆	9	カズゴルティス	1.0	0.884
20260425	京都	12	◎	7	サクラオーラ	1.0	1.0
20260425	京都	12	○	2	フェアリーライク	1.0	1.0
20260425	京都	12	▲	3	オデット	1.0	1.0
20260425	京都	12	☆	4	ユメハハテシナク	1.0	1.0
20260425	東京	1	◎	4	ソフィアプルーマ	0.88	0.969
20260425	東京	1	○	12	エリカビアリッツ	1.0	0.969
20260425	東京	1	▲	6	バターショコラ	1.0	0.969
20260425	東京	1	☆	2	ロンドンプライド	1.0	0.969
20260425	東京	2	◎	1	レッドジェルブロワ	1.0	0.958
20260425	東京	2	○	13	ココラッシー	0.83	0.958
20260425	東京	2	▲	5	ヘイスティハート	1.0	0.958
20260425	東京	2	☆	11	マカホウ	1.0	0.958
20260425	東京	3	◎	13	グランフィエスタ	1.0	0.938
20260425	東京	3	○	11	モデレートゲイル	0.88	0.938
20260425	東京	3	▲	4	コスモラムバック	0.88	0.938
20260425	東京	3	☆	5	キタイノホシ	1.0	0.938
20260425	東京	4	◎	9	アルケミラモリス	1.0	0.922
20260425	東京	4	○	12	シニャンガ	1.0	0.922
20260425	東京	4	▲	13	ピースフルマインド	0.89	0.922
20260425	東京	4	☆	2	ペカリーナ	0.8	0.922
20260425	東京	5	◎	12	ニシノマーレ	0.91	0.977
20260425	東京	5	○	6	グランマエストロ	1.0	0.977
20260425	東京	5	▲	11	ダノンケリー	1.0	0.977
20260425	東京	5	☆	9	アリアス	1.0	0.977
20260425	東京	6	◎	1	セントゴーデンス	0.88	0.941
20260425	東京	6	○	10	ビービークローサー	1.0	0.941
20260425	東京	6	▲	8	ザーフィル	0.89	0.941
20260425	東京	6	☆	13	リアライズタキオン	1.0	0.941
20260425	東京	7	◎	9	エイミームーン	1.0	1.0
20260425	東京	7	○	10	ケープウィッカム	1.0	1.0
20260425	東京	7	▲	6	ブルージュ	1.0	1.0
20260425	東京	7	☆	5	メルシージュテーム	1.0	1.0
20260425	東京	8	◎	7	ソニックライン	1.0	0.937
20260425	東京	8	○	6	ツインピークス	0.86	0.937
20260425	東京	8	▲	1	アセンブリールーム	0.89	0.937
20260425	東京	8	☆	2	チャイボーグ	1.0	0.937
20260425	東京	9	◎	8	コスモスプモーニ	1.0	0.969
20260425	東京	9	○	6	ダノンミッション	0.88	0.969
20260425	東京	9	▲	7	ビーオンザカバー	1.0	0.969
20260425	東京	9	☆	3	マイネルフォルツァ	1.0	0.969
20260425	東京	10	◎	12	フウセツ	1.0	1.0
20260425	東京	10	○	4	メイショウハチロー	1.0	1.0
20260425	東京	10	▲	6	トクシーカイザー	1.0	1.0
20260425	東京	10	☆	9	エンセリオ	1.0	1.0
20260425	東京	11	◎	17	シャドウマスター	1.0	1.0
20260425	東京	11	○	15	ノーブルサヴェージ	1.0	1.0
20260425	東京	11	▲	7	タイダルロック	1.0	1.0
20260425	東京	11	☆	8	ラストスマイル	1.0	1.0
20260425	東京	12	◎	1	エーデル	1.0	0.929
20260425	東京	12	○	13	コーカサスゴールド	1.0	0.929
20260425	東京	12	▲	4	キョウエイフロイデ	0.84	0.929
20260425	東京	12	☆	5	タマモカンパネラ	0.88	0.929
20260425	福島	1	◎	7	ノヴェルカフナ	1.0	0.937
20260425	福島	1	○	6	エイシンキーンラン	0.89	0.937
20260425	福島	1	▲	9	ロジマギー	1.0	0.937
20260425	福島	1	☆	13	ピンクカメリア	0.86	0.937
20260425	福島	2	◎	9	ジューンスマッシュ	1.0	0.929
20260425	福島	2	○	4	フクオトコ	1.0	0.929
20260425	福島	2	▲	13	エクスペクタント	1.0	0.929
20260425	福島	2	☆	6	セイウンプーパ	0.71	0.929
20260425	福島	3	◎	2	イバラヒメ	0.8	0.883
20260425	福島	3	○	15	エコロディアン	0.86	0.883
20260425	福島	3	▲	10	ライツェントライゼ	1.0	0.883
20260425	福島	3	☆	5	オウケンサクラコ	0.88	0.883
20260425	福島	4	◎	12	リスペクトライト	0.88	0.969
20260425	福島	4	○	8	ニンジャトットリ	1.0	0.969
20260425	福島	4	▲	3	コウソクルリアン	1.0	0.969
20260425	福島	4	☆	10	ユナダイヤ	1.0	0.969
20260425	福島	5	◎	1	ヴォンサクレ	1.0	0.964
20260425	福島	5	○	11	ブランニューホーム	1.0	0.964
20260425	福島	5	▲	13	ヒロイックヴァース	1.0	0.964
20260425	福島	5	☆	7	ピコブロッサム	0.86	0.964
20260425	福島	6	◎	9	アデルフィー	1.0	0.747
20260425	福島	6	○	14	シンエンドーツダ	0.75	0.747
20260425	福島	6	▲	8	セブンワンダーズ	0.88	0.747
20260425	福島	6	☆	12	プレヒティヒ	0.36	0.747
20260425	福島	7	◎	9	ハッピーサプライズ	0.89	0.931
20260425	福島	7	○	12	セイプリーズ	0.83	0.931
20260425	福島	7	▲	3	キョラムン	1.0	0.931
20260425	福島	7	☆	5	クリノゴッホ	1.0	0.931
20260425	福島	8	◎	9	ヴェラグエリエロ	1.0	0.86
20260425	福島	8	○	2	ルシャルムール	0.86	0.86
20260425	福島	8	▲	10	ココデイック	0.83	0.86
20260425	福島	8	☆	15	ヒラボクヒーロー	0.75	0.86
20260425	福島	9	◎	9	ディヴァインスカイ	1.0	0.919
20260425	福島	9	○	2	ロジケープ	0.8	0.919
20260425	福島	9	▲	14	ハッピーラッキー	0.88	0.919
20260425	福島	9	☆	16	メローネ	1.0	0.919
20260425	福島	10	◎	13	スネーフリンガ	1.0	0.923
20260425	福島	10	○	4	ウィンストン	0.83	0.923
20260425	福島	10	▲	7	ヴァンヴィーヴ	0.86	0.923
20260425	福島	10	☆	9	バシレウスシチー	1.0	0.923
20260425	福島	11	◎	8	プレゼンティーア	0.88	0.95
20260425	福島	11	○	3	キタノソワレ	0.92	0.95
20260425	福島	11	▲	7	ゴールドハンマー	1.0	0.95
20260425	福島	11	☆	9	サザンエルフ	1.0	0.95
20260425	福島	12	◎	13	クイーンズワーフ	1.0	0.798
20260425	福島	12	○	10	ペプロス	0.5	0.798
20260425	福島	12	▲	1	グランセゾン	0.83	0.798
20260425	福島	12	☆	15	リアルセンター	0.86	0.798
20260426	京都	1	◎	11	ニホンピロジニー	0.75	0.938
20260426	京都	1	○	7	アルムアポジェ	1.0	0.938
20260426	京都	1	▲	2	サトノロザリー	1.0	0.938
20260426	京都	1	☆	13	ガルディエンヌ	1.0	0.938
20260426	京都	2	◎	3	エトワールブルー	1.0	0.95
20260426	京都	2	○	14	テイエムスターラン	1.0	0.95
20260426	京都	2	▲	6	レッドフロイデ	1.0	0.95
20260426	京都	2	☆	9	ウィスピア	0.8	0.95
20260426	京都	3	◎	5	マサハヤルージュ	1.0	1.0
20260426	京都	3	○	6	アンジュラフィーユ	1.0	1.0
20260426	京都	3	▲	4	フルムーン	1.0	1.0
20260426	京都	3	☆	1	ドラムメジャー	1.0	1.0
20260426	京都	5	◎	7	バックドラフト	0.86	0.964
20260426	京都	5	○	6	オーマイラッキーン	1.0	0.964
20260426	京都	5	▲	8	ロングホリデー	1.0	0.964
20260426	京都	5	☆	12	バチラ	1.0	0.964
20260426	京都	6	◎	9	ワイズギャング	1.0	0.95
20260426	京都	6	○	10	ステライヴ	0.8	0.95
20260426	京都	6	▲	2	フェスティヴドレス	1.0	0.95
20260426	京都	6	☆	11	ナムラティアラ	1.0	0.95
20260426	京都	7	◎	5	カーメルタザイト	0.88	0.969
